val_td_live,level,area,label
3381,3,64.5032343,35880
3550,4,41.89241588,26580
512,3,120.7049319,2590
921,4,25.74547013,12964
477,5,33.75925442,5979
1273,3,555.0964576,26738
1132,5,108.1447727,20787
7508,4,140.0567362,25443
17269,3,4.305370767,32552
2068,3,32.97573867,13389
7759,4,59.74009892,42921
8034,5,112.7210022,33131
10257,4,85.57368469,23763
529,5,39.96946782,4852
63097,5,273.5354725,119781
1351,3,38.06393904,18981
1530,4,166.3512475,9532
55838,3,55.84254731,47781
5157,4,135.8530935,44993
461,5,170.6351229,9654
289,5,251.0557571,1832
27024,4,20.30709244,62471
1659,5,313.3175869,24344
45212,1.5,2.175114328,37103
3793,4,93.97212467,37361
1495,3,22.33167911,10188
8443,3,88.5672217,32020
540,5,59.87298132,8416
8546,3,215.3843012,93260
812,5,113.5781567,13233
9611,4,82.41591383,43614
34050,5,126.7395704,91491
4800,4,83.33548893,26650
950,4,32.935103,10652
2798,4,80.72612701,19675
1799,4,45.73664856,20833
7039,3,46.23103518,24881
8754,4,44.44271876,33886
12318,5,2.827837923,40362
1336,5,207.8782448,14135
2781,3,193.1328607,35459
4420,5,33.4590756,20195
6746,3,258.9391483,64233
35731,5,18.94367885,63777
12572,4,15.24861101,21170
11491,4,82.91627001,62505
59581,3,8.469860759,16819
37899,3,206.5369561,93266
1209,4,136.7533219,8894
265,5,59.27146696,3281
30537,3,2.983987889,63695
790,4,262.5543299,4540
4682,2,152.5418119,28706
404,4,18.77923662,2944
1013,5,34.50472457,8214
28149,4,2.581938208,43389
2997,3,69.86185254,12739
19364,5,61.43026018,40335
3863,5,66.48511826,13953
365,3,217.0330314,3657
454,3,22.36552904,10895
12218,2,72.94623733,32304
2729,4,180.6353749,14740
3388,4,137.3656561,25967
44571,3,7.002954444,50215
5949,2,36.89421921,12734
43576,1.5,26.36412255,130637
45970,4,34.11478587,78417
4946,4,51.47198108,24467
895,3,209.0887344,4213
7039,4,94.63027521,26713
238,3,23.73733501,9510
3092,4,138.0693817,30825
5108,3,179.9892021,34573
42030,2,31.57521599,68206
2729,5,101.234368,11490
868,4,37.42372552,15549
17112,3,2.127441218,23312
300,5,20.22014029,5817
40249,1,0.928213693,50152
4434,5,416.129497,21678
73941,3,105.2445404,146148
1654,4,140.0671901,12989
4564,4,171.3022895,32830
2060,5,161.3176851,15899
15308,3,120.3869483,62809
5041,3,101.2269237,41425
1140,5,30.50826303,10905
6837,4,57.78860189,30919
108,5,148.323238,1017
34046,3,4.815794977,53320
742,3,86.62788194,5491
1802,5,149.5979751,15529
20856,3,333.3643518,74065
617,5,975.2833628,2854
47,5,286.6090487,739
13291,3,1.143486959,41402
1527,1.5,72.0728515,11900
74775,4,10.0269699,131283
1719,5,90.96589363,13867
2278,5,464.9437899,23469
174563,1.5,49.10826765,104969
390,3,24.99940225,4938
41958,1.5,5.780013325,43980
9469,4,101.8761655,57905
4047,5,130.4440068,25141
9240,1.5,0.186184716,3641
3975,3,71.21643599,50520
3344,2,313.2408452,35308
1548,4,155.8212379,20014
34516,3,21.91422453,30888
3673,5,204.932109,21144
3394,3,327.7732166,24165
4999,2,180.8539315,46682
1373,5,148.3326941,17742
3726,3,115.5989519,23224
3636,1.5,38.20934229,27554
50363,3,5.090740718,96523
123,3,2.452398072,612
49007,4,4.314327162,85689
11328,3,178.9304413,51420
1580,5,216.0660666,22400
37902,2,89.55961185,63570
2060,4,121.6950723,12213
75935,2,15.10696598,50636
2123,5,189.3398526,5355
330,5,30.9009203,7295
1499,4,99.86000053,18869
559,5,156.6488254,5008
1596,1.5,64.3353387,19268
640,1.5,69.94902508,3492
41801,1.5,90.11563535,60294
21,5,0.448519311,373
456,5,22.88431808,8443
195,4,9.435111729,1733
1111,4,120.7597828,9241
2533,4,56.71241041,24099
7318,3,97.38645559,37019
18131,5,272.0595016,38802
5497,4,54.94833469,34912
5655,4,43.84455672,31642
216,5,150.9630254,2973
1902,4,62.16199812,15884
40643,1.5,1.792768972,48258
1150,5,26.39322963,13417
59,5,2703.364348,789
10541,2,57.53966576,24625
6636,3,30.19513033,23687
383266,1,60.89030834,306502
21305,4,3425.4686,39255
3918,4,245.9761109,23494
1931,3,30.59479131,12266
15927,5,15.06786699,24121
73799,3,2.626788478,76244
2056,4,93.2261103,25812
8234,3,121.5570412,41438
9342,5,93.14998782,57898
479,5,84.09196904,2678
5883,1.5,93.71138132,36862
3857,4,194.6447329,13595
1517,5,74.65041902,6984
277,1.5,6.926523238,667
5582,4,87.30408782,54679
6601,4,3.135137183,29133
3013,4,87.79992616,15222
2589,5,165.7948188,18357
946,1.5,181.5800063,6245
763,3,32.79021318,13574
3491,4,144.9700702,24231
56599,2,37.45864764,61867
197,5,170.5202393,1442
15980,4,1.376815325,30570
1237,2,130.3606546,16494
2783,4,67.97626072,18056
2186,4,59.19948984,29587
336,5,105.4822095,4600
5032,3,264.1819054,17294
399,5,134.0924779,7557
7417,2,47.46229814,39014
1582,1.5,64.1660468,12131
126,5,647.6574258,5898
3337,5,207.6411691,18627
7158,4,2.110034259,21003
10554,4,305.8389887,71402
837,3,219.831204,8096
887,4,30.12222438,7231
442,5,76.81074495,9365
2373,4,65.9323175,18089
1620,5,115.4913288,16072
242,5,31.95614551,4447
2463,1.5,58.5718683,17505
656,5,858.0171416,3578
83868,1.5,13.22108071,29272
6208,5,1.341617163,16634
12315,3,5.656929433,44435
597,5,33.29776155,3371
30281,4,7.569037128,52736
879,5,99.43798982,3626
6433,3,64.43969891,21834
15606,5,13.60988797,22474
5938,4,45.51572639,29514
10070,1.5,154.0510361,39910
12986,2,32.37593369,22286
21106,1,30.85307864,18063
2339,4,73.46916812,33021
31939,1.5,70.30938997,66274
6480,3,31.37269538,20057
85069,4,208.9396974,57048
19987,4,28.26965382,22136
2612,2,37.43430665,7308
12798,1.5,33.91469294,33108
1240,5,526.3533205,14218
5540,5,205.9156456,55642
1011,4,163.8169371,5230
5464,4,74.72253003,36768
1001,4,141.6785053,9430
221,3,148.3529118,7312
459,1.5,10.13389766,5109
1185,5,50.04328806,19725
10105,4,64.28045987,49037
1476,5,276.349162,17009
1767,4,561.1951973,18353
43626,4,80.86572772,81909
93995,1,16.0341774,72695
1847,5,118.4055389,13117
22917,3,110.2957416,140744
1538,3,341.7660557,15359
1858,4,41.69978546,14885
2829,5,148.1602577,18493
10419,4,60.34952034,50251
128,4,86.04684165,1688
1183,5,152.3450491,11127
5912,3,34.84753717,20976
2970,4,48.59477677,21421
16401,2,0.80837899,31220
6356,3,183.4283327,28996
7958,4,231.7590947,53670
3068,5,89.33990688,22118
8832,4,12.2142715,21087
603,4,73.09828041,5532
86597,2,25.56132086,71638
45957,3,29.80070528,91816
1269,4,88.49730512,6556
2303,1.5,111.6313178,29085
8840,4,77.74123113,44481
2314,5,205.1924529,11290
4591,4,65.91558863,35055
5631,4,70.34743677,42472
932,4,214.9891086,4732
560,5,203.9037987,7715
2902,4,613.5821439,16610
19075,1.5,102.1313752,32745
442,5,163.7138367,5602
1029,4,191.6576426,8060
6589,5,51.62597104,34666
776,5,925.0092434,3370
2802,3,254.2785328,21174
415,5,304.4476406,10075
1906,3,157.3435022,17561
2594,4,57.01912665,13370
127,4,0.963579162,119
7339,3,96.243029,33314
21063,2,2.488516553,49506
4420,5,95.45438928,40366
1360,5,258.3598515,22910
3408,4,62.35764952,29900
4766,3,226.6670566,29722
5660,5,81.62073039,28694
999,3,16.8458619,12402
1195,5,144.5198745,17101
7165,5,218.3677264,51005
11895,1.5,108.1447746,47888
198,5,158.1357458,4115
805,1.5,41.02752125,7942
2589,4,16.94597079,7261
53443,5,61.76365514,84374
5283,4,73.13949016,31893
10042,2,91.22795636,64585
370,5,60.58575664,3719
15042,3,3.194599612,51960
2003,4,111.6621262,14555
856,5,218.1933111,10936
1556,5,1341.696162,7872
199,4,36.74182541,2322
54228,1,3.725113031,35889
3423,4,109.3488362,14759
11700,2,0.511167599,23579
5785,5,163.9501108,38269
726,3,104.0475539,8965
633,3,60.70179188,8046
20154,4,94.53830112,39478
11838,4,6.668178272,25353
1366,5,665.7967981,21052
709,3,179.1215847,11317
4450,2,152.5572068,56131
2234,3,211.7888663,18617
52330,1.5,2.252416344,55100
3380,3,36.46683343,10039
130488,1,5.559949424,149141
1854,1.5,82.46217768,9750
4336,5,69.6689557,24889
71371,4,128.2037372,129338
2261,3,332.8914195,20469
27661,1.5,14.03930036,56972
80442,1.5,77.23188474,122658
65,5,57.36407824,3589
1819,4,316.1258133,20320
2274,1.5,95.943191,36698
5242,5,151.965266,40828
764,5,51.00863914,3569
50056,1.5,131.2597389,82636
1151,4,113.1163866,12791
646,3,132.6712499,15583
3629,3,47.55276403,12700
3359,3,30.11761238,14022
12636,3,114.1162799,46826
8588,4,153.048535,62287
5603,1.5,120.1973854,30673
12000,2,139.2250387,33106
1572,3,431.6880242,32074
1080,5,74.33809387,9677
6177,4,286.0240793,43233
3472,4,64.20901918,17001
5254,4,167.8223133,17057
1428,4,124.0599413,12163
34463,5,45.69186883,29575
10112,3,72.34368902,39474
8233,3,32.61284228,25775
7220,3,606.1904474,33711
5119,4,88.69474077,34900
7073,4,129.5412302,48705
2518,3,141.7057517,20305
1970,4,71.34065222,15248
829,5,370.6005815,29412
244,5,150.0134747,5114
27841,2,2.200554803,44156
745,5,1190.308037,5017
4409,5,198.261942,22341
896,1.5,50.10027508,17053
32518,2,174.6134635,61826
5305,5,161.6417681,32629
7903,3,41.04932762,40380
3942,2,239.759526,26664
8134,4,49.76888662,40057
11475,4,59.27241327,41271
6030,3,69.79440803,32921
10423,3,71.05602037,43113
1849,4,123.8078673,23708
238,5,4542.775195,1585
71223,1.5,385.7626137,103396
2834,5,33.80685178,11932
35421,2,3.347633441,44090
2203,5,26.20736429,10026
367,5,158.3428818,4240
7360,3,82.34423933,53889
3090,4,123.3004883,12294
35198,3,17.01745879,32090
11001,2,230.3221893,67894
7701,5,98.34674915,23654
3303,4,157.2032356,27191
608,3,51.69354478,10646
914,4,138.7509358,8505
1825,2,433.7918525,7571
43438,1,1.496344801,43731
110,5,66.56533522,3512
19858,1.5,38.78212788,49266
778,4,58.78793278,5288
8511,4,150.7314845,31841
35584,2,95.67024855,6914
13752,3,74.67863009,31673
1172,5,135.5153406,15763
14092,1.5,111.3881775,63850
3897,5,132.8026383,23676
4830,4,208.7894017,40330
25814,3,59.8991017,58275
8045,4,35.86634727,14155
77897,4,72.46781778,137437
10856,4,104.9536627,50288
6612,3,69.0151016,36712
1659,5,1655.494974,6815
1416,5,117.1967309,5574
5869,3,76.49011398,30420
54563,5,88.90651405,69345
679,5,122.4795127,5284
11,5,59.04150372,24243
2221,3,159.9450128,32899
1087,5,55.18666752,18886
1239,3,127.8697774,7229
43679,1.5,81.88737097,102020
26702,2,161.2421694,41612
1364,5,58.17473837,19245
460,5,129.1840206,18771
1252,5,392.6701777,10490
48,5,67.34637305,230
5082,4,167.3471078,43263
4970,4,68.62080948,38255
717,5,392.9295315,9516
7888,2,75.68610156,35509
10451,3,122.4782362,28005
2080,5,48.40429417,17267
4265,3,605.0231436,33437
841,5,112.4437175,10311
11276,3,178.8220524,36024
1188,4,106.5816778,10219
3078,3,331.0459092,30105
4205,5,415.0140456,26419
1501,5,380.08298,13830
11758,3,36.50485664,51053
14172,3,3.265398214,35094
28386,3,47.22849156,20641
561,5,598.4979213,3545
5666,5,754.968895,9358
2736,4,1.013499835,10374
6519,4,57.95322755,30832
709,4,225.723634,10082
8847,3,45.6544946,36937
16991,5,41.00022073,29459
1691,3,144.946258,18381
1778,4,8.333197955,1278
53223,3,51.23713111,86979
38205,2,3.144771002,66718
56669,4,77.03684709,108062
2177,4,82.33008234,31056
201,5,1727.758405,1897
828,5,40.76603235,11025
2214,3,50.73553048,15119
464,2,238.8318377,6600
2775,5,347.2484122,22044
1873,5,274.83591,31373
63497,1.5,31.35467617,85160
3,5,75.16655153,7943
3095,2,16.88164555,15041
52192,5,4.732972747,188405
3812,5,145.7649005,10961
12109,2,67.44768861,45926
5343,4,102.9427565,33593
78725,1.5,2.890355158,115250
39843,5,3.861242878,127600
1872,5,273.4387544,2302
579,2,12.45712434,2887
5983,3,103.7682348,27344
3882,4,61.08805937,13460
4542,4,354.4897969,26121
5395,4,195.7087108,17880
3378,3,388.8594438,13850
1756,5,275.4561197,9815
1491,4,124.2939765,16100
1966,3,101.9832972,18510
9737,1.5,135.1224036,28007
111,5,24.9940068,3355
541,5,1060.541973,8063
56917,2,1.964239509,69933
787,5,280.937722,18666
1116,2,69.78030993,17142
1769,4,41.42279563,13706
1683,3,38.73908916,19922
8043,4,45.90928704,33569
268,5,448.1981218,2469
676,3,96.75781839,5028
23999,5,15.65251187,39343
812,3,17.5539852,5503
78399,3,45.94443282,109983
730,4,45.18847923,7805
573,4,127.9407977,5547
245,5,202.3983342,1970
3662,3,47.60457357,24639
789,3,233.0388222,9288
1852,5,1089.032313,5399
1061,5,1621.002999,40963
23302,3,1.488227522,37473
11409,2,53.37870839,39831
5866,4,65.68675419,43101
2239,1.5,117.1168881,36651
12920,1.5,188.95282,27789
5965,5,90.16267685,30614
1904,5,187.6237733,19276
77582,2,163.8051255,97189
61225,3,45.88864314,94633
69098,5,58.86009965,119648
2686,5,138.3513211,17261
3740,2,415.1661015,28890
32445,2,17.87269346,49615
3621,4,344.7147466,79641
1869,5,72.13799595,27340
965561,1,92.08977111,580736
25078,4,32.36592679,27738
711,3,111.5860868,5284
1033,5,26.49886632,7051
1427,3,280.748457,11737
10824,3,120.9257942,21656
1614,4,54.95835511,16869
7849,3,100.4790582,45901
4314,5,69.85822086,28424
1916,5,223.3658036,18144
3568,4,78.62825846,20380
83030,1.5,3.995172235,56133
8902,4,24.34529409,26125
42350,2,2.095362373,65128
69519,1,4.340421785,51477
6883,3,127.4239913,26332
1554,3,169.5286567,17066
898,4,38.57450783,7537
1343,5,315.9000276,8766
3262,5,145.0555424,22032
32594,2,42.82228388,57476
438,5,1.316521823,1620
187,3,118.3784396,374
4593,2,305.1229894,47023
4532,4,107.012363,21076
912,5,279.519877,7800
6199,2,56.97250484,25535
209,3,72.77158674,2564
7651,3,49.86472069,27022
5,4,0.074107524,0
10282,1.5,71.23662977,47168
26515,2,10.90343118,39771
775,3,23.10876102,11656
4876,5,63.98262366,26952
2121,4,57.98389454,24481
2037,4,120.3711863,12361
13971,4,0.687105444,35976
4553,4,710.5445098,30882
1508,5,119.0873633,10464
1518,3,39.06513211,20239
19710,3,15.8929533,21295
1595,3,61.26796247,6832
55789,4,21.89824054,57813
23627,4,298.6716214,50885
45403,1.5,2.364077143,24384
7966,4,90.48646219,44869
92,5,239.3966925,6478
31,5,3.688471522,255
26255,5,3.958200533,55465
6615,4,92.04583038,54080
21355,4,2.103257818,32873
12854,4,32.21336547,36186
2883,4,138.716617,16153
5308,3,187.211915,44647
538,4,140.2361222,9892
12464,2,81.80570655,30714
24762,1.5,21.93774209,54126
11330,2,80.05870367,33234
177097,1,16.76276739,124909
28829,2,16.92527641,30358
3920,4,31.18189784,17837
14549,3,75.18995083,23721
656,5,110.2083495,13453
3240,5,62.83946482,15897
998,5,484.4459592,20949
6719,4,77.4665214,50942
149,4,0.124977219,449
5166,4,225.405312,21217
1866,5,310.6746835,42436
5296,5,1156.44073,14677
4553,3,53.01234875,24908
1151,3,146.1707601,8261
118,5,87.5976037,283
1101,1.5,43.06862184,11063
31074,1.5,1.712070247,70678
1799,1.5,29.58846307,14050
937,5,237.8364422,27497
2528,3,97.28091417,18368
3435,5,209.5142623,33825
3811,2,207.9023558,38326
8995,3,103.4152444,27733
10226,4,5.360167246,25443
4277,3,140.883554,35696
1316,4,71.79690959,16147
3160,5,317.893738,25887
767,4,82.81446958,7446
988,5,86.66026774,3660
3194,5,82.3509524,27084
1525,4,120.1255024,13459
1424,4,60.29092026,16331
7333,3,91.01588778,36740
1673,5,94.77142542,41710
345,3,32.82164651,1830
21058,5,2.45723363,30457
3899,5,113.6382996,17375
1200,4,112.8341939,12439
24934,1.5,14.25043277,19560
4515,5,399.4592758,25451
7539,1.5,31.65068341,26159
24926,5,5.868019354,56761
4566,4,50.03674004,29410
574,5,72.84916623,8768
52386,2,31.67643151,32379
28286,4,16.96936956,27166
4203,1.5,63.69809482,19698
1694,5,108.8611895,17733
126084,1,10.61932398,106585
17805,2,90.83456999,74334
7077,5,8949.858546,12986
67235,4,71.26094218,100941
8964,4,96.71794851,21951
59006,4,45.01978592,53577
4149,1.5,3.847960647,1703
1253,4,1788.563895,16799
4678,3,66.83274932,32127
7275,3,40.37116294,30004
5923,3,265.5982656,45729
117082,1,2.200666503,62912
4737,5,44.23878557,36509
3927,4,33.30351863,17419
15511,3,123.4434006,69631
7710,4,58.39639102,28767
870,5,234.2172257,23798
782,5,223.7759829,17665
4643,4,124.2130524,24567
1135,3,135.7748487,7917
2281,3,132.1555594,17293
24089,4,105.04323,39622
3505,1.5,51.2100482,17395
57,2,3.664797556,490
2329,5,29.55543378,15489
3987,5,339.8603709,20300
2395,4,239.7798166,8537
4815,3,83.56072873,24485
1479,2,70.22005293,10628
1083,5,136.4048961,10204
1382,4,46.09483325,15069
39445,3,60.94600509,83906
940,2,90.88486303,21706
15176,1.5,55.69510003,36332
4042,4,45.87133302,13445
6690,3,33.41825453,18866
95532,3,23.11564534,111529
147919,1.5,28.76505915,62787
39,4,11.94307823,196
24005,4,59.15704018,26359
4282,5,53.33532129,19663
16975,1,5.974515733,17395
4257,2,171.0925564,28451
515,5,23090.79852,1705
760,3,218.7672766,15942
2322,4,35.80319792,13133
14398,4,77.774491,15415
1171,3,174.8189926,6787
446,4,12.44800307,1957
75375,2,3.867714904,107549
24799,3,2.025161576,34280
47,5,42.81323374,4772
108,3,81.00960642,1232
399,5,81.89727872,6041
1387,4,209.3515039,24932
4262,3,63.77648017,26575
727,5,191.6681598,5937
764,5,207.8187593,9157
2294,4,125.6035734,21267
2477,5,109.9230783,20151
1913,3,211.3187909,11044
3467,4,108.4534927,36675
46385,1,29.44174351,55044
5495,5,72.44694645,10718
6749,3,220.3747985,65646
5796,3,100.888834,31389
27410,2,1.457232238,59304
18601,3,66.23223245,90480
1105,3,109.9084104,29108
2844,3,166.1872181,20585
99,5,30.83396588,7088
3,5,6.021036678,529
62841,1.5,4.419395715,84662
9876,1.5,55.1365032,41321
1565,3,69.14033117,16369
2615,4,61.58926133,19713
5048,5,269.8203038,23079
1082,3,30.4551778,4392
2054,4,1176.812393,16579
15454,2,0.596456259,32346
1109,4,158.7699808,16930
3527,4,107.2203844,28486
866,4,35.47367781,4109
94,5,831.6313779,2957
5532,5,339.3430339,29382
440,5,87.29201968,8325
339,5,74.53172375,3894
5885,5,415.6353094,29860
5284,4,108.9483184,34699
64744,4,34.20485458,45349
264,5,97.6313516,2292
8027,4,120.3417344,41683
1467,4,60.46154175,8480
2918,4,19.69367986,14809
850,3,65.24572847,4845
3835,3,85.39474406,31005
898,5,307.1743914,3870
56157,1,3.438785274,54918
1396,5,175.8107523,18308
2212,3,36.3468646,6253
117078,4,562.1158974,86975
117078,4,562.1158974,43825
117078,4,562.1158974,63947
4813,1.5,142.8688572,39402
626,4,75.22762066,5352
6363,2,36.08278687,35344
47,5,858.7050921,2225
16979,1.5,20.26849013,26649
7073,4,82.93556225,36498
6612,3,61.60962956,27744
925,4,81.70168215,6279
7126,3,51.78058602,28972
11258,5,202.6697119,58344
3441,4,131.2654943,14405
3617,4,94.63863469,20002
1090,5,343.6611941,17006
3708,4,93.69806323,12248
6719,3,49.43660962,27605
790,4,84.77101215,5435
2004,5,41.73213958,22313
6341,5,193.7822903,16247
1211,3,15.77180581,7816
131083,1,17.32912206,1349
362,4,7.288164908,3607
551,5,164.7280132,14386
4178,5,145.9218217,30361
938,3,18.79141331,8667
961,5,148.9915605,26001
1240,5,109.2155244,17455
10310,3,76.58782223,42991
5039,4,62.5027632,38260
7438,1.5,59.01377559,37346
15823,4,50.82407309,37755
1347,5,751.432905,4254
2719,5,229.4603715,20646
12364,5,32.25101651,38442
1719,5,28.47811428,11451
9054,4,69.85436063,56408
1649,4,48.90497549,20896
10862,4,14.82392346,63834
5695,2,90.70336134,34421
34410,3,6.51801927,23277
1329,4,34.43669396,9439
24858,4,59.27335811,65892
47044,2,8.744691463,55977
120265,1,13.05231615,127347
478,4,148.2287395,9966
7214,4,160.7803724,39607
19615,2,30.61557092,44922
1672,5,73.45185094,15190
60,5,681.2575042,2390
11317,3,50.65313511,31928
4342,5,67.804402,33476
2674,5,109.9707767,9088
15987,4,0.878299716,29421
5234,4,63.15741487,37974
517,5,110.459924,13705
8095,5,0.721547126,20966
5114,5,96.9973229,18892
2172,5,128.0442407,9472
7662,3,58.58279828,25605
89,5,811.1884964,4690
51692,4,134.1543126,103748
595,5,4445.933079,15010
3627,3,350.0753356,27943
7719,4,229.3221981,25245
8411,3,130.3034442,39781
2200,5,19.51907554,7258
570,3,27.75877229,6418
6884,3,44.30061915,24757
1198,5,616.020657,1599
5082,5,124.5477378,46759
1691,4,675.6637428,16762
25881,4,101.0778483,82660
702,4,168.3103107,7445
2065,4,25.77323828,11951
9764,3,68.97929984,55310
10361,1.5,8.656896491,26776
3356,3,63.91685193,17600
57948,1.5,3.41049386,73447
568,4,185.9146197,5163
927,5,136.2753063,29294
9132,4,138.128056,68445
2130,4,144.4307343,18091
46116,1.5,1.504674523,43540
14146,1,132.43488,36056
17399,2,5.116613651,75021
18661,1.5,50.15246246,51050
6359,1.5,5.251070362,55131
845,5,88.92331244,11136
1529,5,77.67664239,13205
4440,1.5,137.202675,35521
5618,4,60.66662932,41158
7578,4,149.5913395,36526
1321,5,1299.128576,6593
3748,3,75.94055677,27734
10068,5,87.57814811,12585
18858,3,1.794771902,35187
2838,4,26.85825435,18854
1299,5,85.75068267,9014
4149,4,76.41936388,31201
20950,3,365.7210407,66243
17,5,164.5348905,379
23014,4,1.436212464,36739
172,1.5,74.44316995,5279
10885,1.5,30.61205817,43128
53849,1.5,1.727189969,58035
9662,4,55.75024845,30686
3396,4,42.02750785,14886
26246,5,130.6412328,57360
22361,3,103.0503145,32231
6141,3,56.30683219,39780
74,5,75.66399992,1352
